workflow_name,method,window,window_start_ms,p50_count,p90_count,p95_count,ceil_p50_count,ceil_p90_count,ceil_p95_count,alloc_p50_count,alloc_p90_count,alloc_p95_count
spoken_dialog_flow,burst-localized,380001032,1900005160000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001033,1900005165000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001034,1900005170000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001035,1900005175000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001036,1900005180000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001037,1900005185000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001038,1900005190000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001039,1900005195000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001040,1900005200000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001041,1900005205000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001042,1900005210000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001043,1900005215000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001044,1900005220000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001045,1900005225000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001046,1900005230000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001047,1900005235000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001048,1900005240000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001049,1900005245000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001050,1900005250000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001051,1900005255000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001052,1900005260000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001053,1900005265000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001054,1900005270000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001055,1900005275000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001056,1900005280000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001057,1900005285000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001058,1900005290000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001059,1900005295000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001060,1900005300000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001061,1900005305000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001062,1900005310000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001063,1900005315000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001064,1900005320000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001065,1900005325000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001066,1900005330000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001067,1900005335000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001068,1900005340000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001069,1900005345000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001070,1900005350000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001071,1900005355000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001072,1900005360000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001073,1900005365000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001074,1900005370000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001075,1900005375000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001076,1900005380000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001077,1900005385000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001078,1900005390000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001079,1900005395000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001080,1900005400000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001081,1900005405000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001082,1900005410000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001083,1900005415000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001084,1900005420000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001085,1900005425000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001086,1900005430000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001087,1900005435000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001088,1900005440000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001089,1900005445000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001090,1900005450000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001091,1900005455000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001092,1900005460000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001093,1900005465000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001094,1900005470000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001095,1900005475000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001096,1900005480000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001097,1900005485000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001098,1900005490000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001099,1900005495000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001100,1900005500000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001101,1900005505000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001102,1900005510000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001103,1900005515000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001104,1900005520000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001105,1900005525000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001106,1900005530000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001107,1900005535000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001108,1900005540000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001109,1900005545000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001110,1900005550000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001111,1900005555000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001112,1900005560000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001113,1900005565000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001114,1900005570000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001115,1900005575000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001116,1900005580000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001117,1900005585000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001118,1900005590000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001119,1900005595000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001120,1900005600000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001121,1900005605000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001122,1900005610000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001123,1900005615000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001124,1900005620000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001125,1900005625000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001126,1900005630000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001127,1900005635000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001128,1900005640000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001129,1900005645000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001130,1900005650000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001131,1900005655000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001132,1900005660000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001133,1900005665000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001134,1900005670000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001135,1900005675000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001136,1900005680000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001137,1900005685000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001138,1900005690000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001139,1900005695000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001140,1900005700000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001141,1900005705000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001142,1900005710000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001143,1900005715000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001144,1900005720000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001145,1900005725000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001146,1900005730000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001147,1900005735000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001148,1900005740000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001149,1900005745000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001150,1900005750000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001151,1900005755000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001152,1900005760000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001153,1900005765000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001154,1900005770000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001155,1900005775000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001156,1900005780000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001157,1900005785000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001158,1900005790000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001159,1900005795000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001160,1900005800000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001161,1900005805000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001162,1900005810000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001163,1900005815000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001164,1900005820000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001165,1900005825000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001166,1900005830000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001167,1900005835000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001168,1900005840000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001169,1900005845000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001170,1900005850000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001171,1900005855000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001172,1900005860000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001173,1900005865000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001174,1900005870000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001175,1900005875000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001176,1900005880000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001177,1900005885000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001178,1900005890000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001179,1900005895000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001180,1900005900000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001181,1900005905000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001182,1900005910000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001183,1900005915000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001184,1900005920000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001185,1900005925000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001186,1900005930000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001187,1900005935000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001188,1900005940000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001189,1900005945000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001190,1900005950000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001191,1900005955000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001192,1900005960000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001193,1900005965000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001194,1900005970000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001195,1900005975000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001196,1900005980000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001197,1900005985000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001198,1900005990000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001199,1900005995000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001200,1900006000000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001201,1900006005000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001202,1900006010000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001203,1900006015000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001204,1900006020000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001205,1900006025000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001206,1900006030000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001207,1900006035000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001208,1900006040000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001209,1900006045000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001210,1900006050000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001211,1900006055000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001212,1900006060000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001213,1900006065000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001214,1900006070000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001215,1900006075000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001216,1900006080000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001217,1900006085000,3.887958115183246,13.0,13.0,4,13,13,4,13,13
spoken_dialog_flow,burst-localized,380001218,1900006090000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001219,1900006095000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001220,1900006100000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
spoken_dialog_flow,burst-localized,380001221,1900006105000,3.3803220825053493,3.3803220825053493,3.3803220825053493,4,4,4,4,4,4
